InterviewKey,CandidateKey,InterviewDateKey,InterviewStage,InterviewerKey,Outcome,Score,DurationMinutes,Notes
3188,3189,20240727,HR,38,Passed,90.32,46,Auto-generated interview note 3188
3189,3190,20231106,Onsite,39,Passed,60.49,47,Auto-generated interview note 3189
3190,3191,20250724,Technical,40,Passed,85.85,48,Auto-generated interview note 3190
3191,3192,20231028,HR,41,Passed,63.89,49,Auto-generated interview note 3191
3192,3193,20240307,PhoneScreen,42,Passed,53.37,50,Auto-generated interview note 3192
3193,3194,20250518,HR,43,Passed,97.29,51,Auto-generated interview note 3193
3194,3195,20250119,HR,44,Passed,74.32,52,Auto-generated interview note 3194
3195,3196,20250809,Technical,45,Failed,80.11,53,Auto-generated interview note 3195
3196,3197,20230515,HR,46,Passed,95.72,54,Auto-generated interview note 3196
3197,3198,20231222,HR,47,Passed,66.62,55,Auto-generated interview note 3197
3198,3199,20240818,Onsite,48,Passed,88.19,56,Auto-generated interview note 3198
3199,3200,20230623,PhoneScreen,49,Passed,67.17,57,Auto-generated interview note 3199
3200,3201,20240726,Technical,50,Failed,58.65,58,Auto-generated interview note 3200
3201,3202,20230914,Onsite,51,Passed,52.65,59,Auto-generated interview note 3201
3202,3203,20240111,HR,52,Passed,87.04,60,Auto-generated interview note 3202
3203,3204,20240114,HR,53,Passed,58.9,61,Auto-generated interview note 3203
3204,3205,20241030,Onsite,54,Passed,68.01,62,Auto-generated interview note 3204
3205,3206,20250227,Technical,55,Failed,64.34,63,Auto-generated interview note 3205
3206,3207,20231102,PhoneScreen,56,Passed,61.21,64,Auto-generated interview note 3206
3207,3208,20250901,Onsite,57,Passed,53.57,65,Auto-generated interview note 3207
3208,3209,20230714,HR,58,Passed,74.57,66,Auto-generated interview note 3208
3209,3210,20250707,HR,59,Passed,66.6,67,Auto-generated interview note 3209
3210,3211,20250525,Technical,60,Failed,64.44,68,Auto-generated interview note 3210
3211,3212,20250406,HR,61,Passed,59.04,69,Auto-generated interview note 3211
3212,3213,20241228,HR,62,Passed,89.69,70,Auto-generated interview note 3212
3213,3214,20231210,PhoneScreen,63,Passed,53.92,71,Auto-generated interview note 3213
3214,3215,20240106,HR,64,Passed,86.74,72,Auto-generated interview note 3214
3215,3216,20240222,Technical,65,Failed,55.0,73,Auto-generated interview note 3215
3216,3217,20240115,Onsite,66,Passed,57.89,74,Auto-generated interview note 3216
3217,3218,20250126,HR,67,Passed,52.34,75,Auto-generated interview note 3217
3218,3219,20230429,HR,68,Passed,52.85,76,Auto-generated interview note 3218
3219,3220,20230509,Onsite,69,NoShow,76.06,77,Auto-generated interview note 3219
3220,3221,20250221,PhoneScreen,70,Failed,65.94,78,Auto-generated interview note 3220
3221,3222,20240509,HR,71,Passed,57.1,79,Auto-generated interview note 3221
3222,3223,20250812,Onsite,72,Passed,73.94,80,Auto-generated interview note 3222
3223,3224,20230423,HR,73,Passed,85.64,81,Auto-generated interview note 3223
3224,3225,20240130,HR,74,Passed,81.7,82,Auto-generated interview note 3224
3225,3226,20230520,Technical,75,Failed,60.45,83,Auto-generated interview note 3225
3226,3227,20240414,HR,76,Passed,50.71,84,Auto-generated interview note 3226
3227,3228,20250624,PhoneScreen,77,Passed,79.97,85,Auto-generated interview note 3227
3228,3229,20240416,Onsite,78,Passed,73.58,86,Auto-generated interview note 3228
3229,3230,20231117,HR,79,Passed,85.02,87,Auto-generated interview note 3229
3230,3231,20240905,Technical,80,Failed,69.92,88,Auto-generated interview note 3230
3231,3232,20241008,Onsite,81,Passed,71.25,89,Auto-generated interview note 3231
3232,3233,20230727,HR,82,Passed,71.16,90,Auto-generated interview note 3232
3233,3234,20250108,HR,83,Passed,74.36,30,Auto-generated interview note 3233
3234,3235,20240515,PhoneScreen,84,Passed,98.1,31,Auto-generated interview note 3234
3235,3236,20240612,Technical,85,Failed,64.38,32,Auto-generated interview note 3235
3236,3237,20240404,HR,86,Passed,52.36,33,Auto-generated interview note 3236
3237,3238,20250704,Onsite,87,Passed,58.71,34,Auto-generated interview note 3237
3238,3239,20231026,HR,88,Passed,69.14,35,Auto-generated interview note 3238
3239,3240,20250118,HR,89,Passed,97.9,36,Auto-generated interview note 3239
3240,3241,20230627,Technical,90,Failed,56.74,37,Auto-generated interview note 3240
3241,3242,20240929,PhoneScreen,91,Passed,65.73,38,Auto-generated interview note 3241
3242,3243,20250709,HR,92,Passed,59.48,39,Auto-generated interview note 3242
3243,3244,20230828,Onsite,93,Passed,51.08,40,Auto-generated interview note 3243
3244,3245,20240603,HR,94,Passed,68.77,41,Auto-generated interview note 3244
3245,3246,20240616,Technical,95,Passed,62.03,42,Auto-generated interview note 3245
3246,3247,20250224,Onsite,96,Passed,89.2,43,Auto-generated interview note 3246
3247,3248,20250102,HR,97,Passed,77.37,44,Auto-generated interview note 3247
3248,3249,20250709,PhoneScreen,98,NoShow,55.75,45,Auto-generated interview note 3248
3249,3250,20231114,Onsite,99,Passed,94.39,46,Auto-generated interview note 3249
3250,3251,20230509,Technical,100,Failed,97.96,47,Auto-generated interview note 3250
3251,3252,20241123,HR,101,Passed,64.86,48,Auto-generated interview note 3251
3252,3253,20250306,Onsite,102,Passed,74.88,49,Auto-generated interview note 3252
3253,3254,20250722,HR,103,Passed,87.86,50,Auto-generated interview note 3253
3254,3255,20240217,HR,104,Passed,79.79,51,Auto-generated interview note 3254
3255,3256,20250604,PhoneScreen,105,Failed,76.07,52,Auto-generated interview note 3255
3256,3257,20231029,HR,106,Passed,91.12,53,Auto-generated interview note 3256
3257,3258,20250208,HR,107,Passed,82.6,54,Auto-generated interview note 3257
3258,3259,20250824,Onsite,108,Passed,66.86,55,Auto-generated interview note 3258
3259,3260,20231020,HR,109,Passed,52.09,56,Auto-generated interview note 3259
3260,3261,20240202,Technical,110,Failed,59.65,57,Auto-generated interview note 3260
3261,3262,20250702,Onsite,111,Passed,62.91,58,Auto-generated interview note 3261
3262,3263,20250414,PhoneScreen,112,Passed,87.81,59,Auto-generated interview note 3262
3263,3264,20230619,HR,113,Passed,70.81,60,Auto-generated interview note 3263
3264,3265,20230425,Onsite,114,Passed,51.71,61,Auto-generated interview note 3264
3265,3266,20231230,Technical,115,Failed,81.34,62,Auto-generated interview note 3265
3266,3267,20240912,HR,116,Passed,77.65,63,Auto-generated interview note 3266
3267,3268,20230504,Onsite,117,Passed,93.9,64,Auto-generated interview note 3267
3268,3269,20241211,HR,118,Passed,54.19,65,Auto-generated interview note 3268
3269,3270,20241107,PhoneScreen,119,Passed,64.31,66,Auto-generated interview note 3269
3270,3271,20231216,Technical,120,Failed,77.03,67,Auto-generated interview note 3270
3271,3272,20250813,HR,121,Passed,57.13,68,Auto-generated interview note 3271
3272,3273,20250731,HR,122,Passed,89.63,69,Auto-generated interview note 3272
3273,3274,20231214,Onsite,123,Passed,63.54,70,Auto-generated interview note 3273
3274,3275,20250124,HR,124,Passed,69.78,71,Auto-generated interview note 3274
3275,3276,20240614,Technical,125,Failed,80.99,72,Auto-generated interview note 3275
3276,3277,20230515,PhoneScreen,126,Passed,88.61,73,Auto-generated interview note 3276
3277,3278,20250807,HR,127,NoShow,82.86,74,Auto-generated interview note 3277
3278,3279,20241015,HR,128,Passed,72.99,75,Auto-generated interview note 3278
3279,3280,20230915,Onsite,129,Passed,84.73,76,Auto-generated interview note 3279
3280,3281,20241212,Technical,130,Failed,53.65,77,Auto-generated interview note 3280
3281,3282,20250208,HR,131,Passed,86.03,78,Auto-generated interview note 3281
3282,3283,20241120,Onsite,132,Passed,63.37,79,Auto-generated interview note 3282
3283,3284,20230421,PhoneScreen,133,Passed,58.93,80,Auto-generated interview note 3283
3284,3285,20240828,HR,134,Passed,70.39,81,Auto-generated interview note 3284
3285,3286,20230329,Technical,135,Failed,94.45,82,Auto-generated interview note 3285
3286,3287,20241223,HR,136,Passed,67.13,83,Auto-generated interview note 3286
3287,3288,20230404,HR,137,Passed,94.92,84,Auto-generated interview note 3287
3288,3289,20240816,Onsite,138,Passed,56.62,85,Auto-generated interview note 3288
3289,3290,20231029,HR,139,Passed,84.42,86,Auto-generated interview note 3289
3290,3291,20230707,PhoneScreen,140,Failed,72.74,87,Auto-generated interview note 3290
3291,3292,20230404,Onsite,141,Passed,56.41,88,Auto-generated interview note 3291
3292,3293,20250424,HR,142,Passed,53.38,89,Auto-generated interview note 3292
3293,3294,20231122,HR,143,Passed,95.57,90,Auto-generated interview note 3293
3294,3295,20240218,Onsite,144,Passed,92.94,30,Auto-generated interview note 3294
3295,3296,20250709,Technical,145,Failed,71.34,31,Auto-generated interview note 3295
3296,3297,20240311,HR,146,Passed,90.97,32,Auto-generated interview note 3296
3297,3298,20240908,PhoneScreen,147,Passed,56.68,33,Auto-generated interview note 3297
3298,3299,20250120,HR,148,Passed,86.91,34,Auto-generated interview note 3298
3299,3300,20230629,HR,149,Passed,83.19,35,Auto-generated interview note 3299
3300,3301,20250313,Technical,150,Passed,53.94,36,Auto-generated interview note 3300
3301,3302,20231108,HR,1,Passed,72.05,37,Auto-generated interview note 3301
3302,3303,20240313,HR,2,Passed,51.72,38,Auto-generated interview note 3302
3303,3304,20250127,Onsite,3,Passed,53.82,39,Auto-generated interview note 3303
3304,3305,20231002,PhoneScreen,4,Passed,89.63,40,Auto-generated interview note 3304
3305,3306,20241212,Technical,5,Failed,79.86,41,Auto-generated interview note 3305
3306,3307,20241007,Onsite,6,NoShow,80.9,42,Auto-generated interview note 3306
3307,3308,20231215,HR,7,Passed,90.57,43,Auto-generated interview note 3307
3308,3309,20240829,HR,8,Passed,62.65,44,Auto-generated interview note 3308
3309,3310,20250814,Onsite,9,Passed,97.7,45,Auto-generated interview note 3309
3310,3311,20240304,Technical,10,Failed,57.27,46,Auto-generated interview note 3310
3311,3312,20230909,PhoneScreen,11,Passed,64.93,47,Auto-generated interview note 3311
3312,3313,20241116,Onsite,12,Passed,74.36,48,Auto-generated interview note 3312
3313,3314,20240208,HR,13,Passed,91.15,49,Auto-generated interview note 3313
3314,3315,20250115,HR,14,Passed,60.16,50,Auto-generated interview note 3314
3315,3316,20230904,Technical,15,Failed,97.25,51,Auto-generated interview note 3315
3316,3317,20240317,HR,16,Passed,74.79,52,Auto-generated interview note 3316
3317,3318,20250619,HR,17,Passed,75.23,53,Auto-generated interview note 3317
3318,3319,20231020,PhoneScreen,18,Passed,73.4,54,Auto-generated interview note 3318
3319,3320,20240611,HR,19,Passed,71.31,55,Auto-generated interview note 3319
3320,3321,20240814,Technical,20,Failed,77.9,56,Auto-generated interview note 3320
3321,3322,20240220,Onsite,21,Passed,64.03,57,Auto-generated interview note 3321
3322,3323,20250128,HR,22,Passed,91.97,58,Auto-generated interview note 3322
3323,3324,20231213,HR,23,Passed,64.85,59,Auto-generated interview note 3323
3324,3325,20240709,Onsite,24,Passed,98.79,60,Auto-generated interview note 3324
3325,3326,20250201,PhoneScreen,25,Failed,87.01,61,Auto-generated interview note 3325
3326,3327,20240924,HR,26,Passed,52.79,62,Auto-generated interview note 3326
3327,3328,20250110,Onsite,27,Passed,70.57,63,Auto-generated interview note 3327
3328,3329,20250216,HR,28,Passed,96.66,64,Auto-generated interview note 3328
3329,3330,20240921,HR,29,Passed,57.3,65,Auto-generated interview note 3329
3330,3331,20230519,Technical,30,Failed,71.62,66,Auto-generated interview note 3330
3331,3332,20241221,HR,31,Passed,73.74,67,Auto-generated interview note 3331
3332,3333,20250723,PhoneScreen,32,Passed,69.33,68,Auto-generated interview note 3332
3333,3334,20230808,Onsite,33,Passed,80.62,69,Auto-generated interview note 3333
3334,3335,20230620,HR,34,Passed,64.89,70,Auto-generated interview note 3334
3335,3336,20240623,Technical,35,Failed,94.39,71,Auto-generated interview note 3335
3336,3337,20250414,Onsite,36,Passed,95.69,72,Auto-generated interview note 3336
3337,3338,20250302,HR,37,Passed,67.72,73,Auto-generated interview note 3337
3338,3339,20241114,HR,38,Passed,91.08,74,Auto-generated interview note 3338
3339,3340,20240817,PhoneScreen,39,Passed,99.8,75,Auto-generated interview note 3339
3340,3341,20240909,Technical,40,Failed,55.88,76,Auto-generated interview note 3340
3341,3342,20240922,HR,41,Passed,54.94,77,Auto-generated interview note 3341
3342,3343,20231221,Onsite,42,Passed,64.63,78,Auto-generated interview note 3342
3343,3344,20230503,HR,43,Passed,67.24,79,Auto-generated interview note 3343
3344,3345,20231202,HR,44,Passed,69.09,80,Auto-generated interview note 3344
3345,3346,20231231,Technical,45,Failed,88.32,81,Auto-generated interview note 3345
3346,3347,20240413,PhoneScreen,46,Passed,82.14,82,Auto-generated interview note 3346
3347,3348,20250217,HR,47,Passed,90.78,83,Auto-generated interview note 3347
3348,3349,20230802,Onsite,48,Passed,96.02,84,Auto-generated interview note 3348
3349,3350,20240930,HR,49,Passed,62.72,85,Auto-generated interview note 3349
3350,3351,20240218,Technical,50,Failed,55.39,86,Auto-generated interview note 3350
3351,3352,20240906,Onsite,51,Passed,53.97,87,Auto-generated interview note 3351
3352,3353,20240411,HR,52,Passed,90.64,88,Auto-generated interview note 3352
3353,3354,20250726,PhoneScreen,53,Passed,62.65,89,Auto-generated interview note 3353
3354,3355,20250108,Onsite,54,Passed,51.22,90,Auto-generated interview note 3354
3355,3356,20240304,Technical,55,Passed,65.48,30,Auto-generated interview note 3355
3356,3357,20241002,HR,56,Passed,62.4,31,Auto-generated interview note 3356
3357,3358,20230718,Onsite,57,Passed,66.2,32,Auto-generated interview note 3357
3358,3359,20240623,HR,58,Passed,80.21,33,Auto-generated interview note 3358
3359,3360,20250826,HR,59,Passed,59.89,34,Auto-generated interview note 3359
3360,3361,20230711,PhoneScreen,60,Failed,88.62,35,Auto-generated interview note 3360
3361,3362,20230612,HR,61,Passed,80.85,36,Auto-generated interview note 3361
3362,3363,20241105,HR,62,Passed,91.81,37,Auto-generated interview note 3362
3363,3364,20250106,Onsite,63,Passed,93.69,38,Auto-generated interview note 3363
3364,3365,20240110,HR,64,NoShow,64.53,39,Auto-generated interview note 3364
3365,3366,20231025,Technical,65,Failed,86.44,40,Auto-generated interview note 3365
3366,3367,20240902,Onsite,66,Passed,97.07,41,Auto-generated interview note 3366
3367,3368,20240208,PhoneScreen,67,Passed,51.71,42,Auto-generated interview note 3367
3368,3369,20230829,HR,68,Passed,75.97,43,Auto-generated interview note 3368
3369,3370,20241003,Onsite,69,Passed,60.99,44,Auto-generated interview note 3369
3370,3371,20241214,Technical,70,Failed,93.44,45,Auto-generated interview note 3370
3371,3372,20240224,HR,71,Passed,73.72,46,Auto-generated interview note 3371
3372,3373,20230805,Onsite,72,Passed,54.63,47,Auto-generated interview note 3372
3373,3374,20240119,HR,73,Passed,95.75,48,Auto-generated interview note 3373
3374,3375,20230406,PhoneScreen,74,Passed,56.52,49,Auto-generated interview note 3374
3375,3376,20240408,Technical,75,Failed,75.36,50,Auto-generated interview note 3375
3376,3377,20230606,HR,76,Passed,93.22,51,Auto-generated interview note 3376
3377,3378,20231113,HR,77,Passed,85.64,52,Auto-generated interview note 3377
3378,3379,20250501,Onsite,78,Passed,91.37,53,Auto-generated interview note 3378
3379,3380,20230807,HR,79,Passed,70.78,54,Auto-generated interview note 3379
3380,3381,20241022,Technical,80,Failed,62.68,55,Auto-generated interview note 3380
3381,3382,20250303,PhoneScreen,81,Passed,92.96,56,Auto-generated interview note 3381
3382,3383,20230621,HR,82,Passed,70.69,57,Auto-generated interview note 3382
3383,3384,20241017,HR,83,Passed,71.24,58,Auto-generated interview note 3383
3384,3385,20241228,Onsite,84,Passed,98.19,59,Auto-generated interview note 3384
3385,3386,20231204,Technical,85,Failed,71.04,60,Auto-generated interview note 3385
3386,3387,20240607,HR,86,Passed,93.12,61,Auto-generated interview note 3386
3387,3388,20230912,Onsite,87,Passed,50.58,62,Auto-generated interview note 3387
3388,3389,20230403,PhoneScreen,88,Passed,73.96,63,Auto-generated interview note 3388
3389,3390,20250424,HR,89,Passed,59.8,64,Auto-generated interview note 3389
3390,3391,20250223,Technical,90,Failed,99.95,65,Auto-generated interview note 3390
3391,3392,20241204,HR,91,Passed,92.42,66,Auto-generated interview note 3391
3392,3393,20240125,HR,92,Passed,94.31,67,Auto-generated interview note 3392
3393,3394,20250214,Onsite,93,NoShow,93.12,68,Auto-generated interview note 3393
3394,3395,20230531,HR,94,Passed,60.37,69,Auto-generated interview note 3394
3395,3396,20250726,PhoneScreen,95,Failed,87.75,70,Auto-generated interview note 3395
3396,3397,20250124,Onsite,96,Passed,64.43,71,Auto-generated interview note 3396
3397,3398,20241107,HR,97,Passed,93.32,72,Auto-generated interview note 3397
3398,3399,20250508,HR,98,Passed,90.3,73,Auto-generated interview note 3398
3399,3400,20250824,Onsite,99,Passed,81.46,74,Auto-generated interview note 3399
